,epi_len,epi_rew,total_step,ave_loss
1988,88.0,-1.0,175032.0,0.013702558903870258
1989,88.0,18.391561143828053,175120.0,0.017744223163886505
1990,88.0,0.0,175208.0,0.017496851399879564
1991,88.0,8.621852907310405,175296.0,0.014849847436628559
1992,88.0,-1.0,175384.0,0.014082709031010216
1993,88.0,15.186621562634613,175472.0,0.014394299931485544
1994,88.0,-2.0,175560.0,0.01628429658541625
1995,88.0,0.0,175648.0,0.014709794766862284
1996,88.0,19.687483723315864,175736.0,0.014529404357414354
1997,88.0,2.117460533565242,175824.0,0.01182111356915398
1998,88.0,18.736328589674358,175912.0,0.013015652392906222
1999,88.0,18.63225178530848,176000.0,0.014033311342989857
2000,88.0,19.553619525912186,176088.0,0.01401385563341054
2001,88.0,-1.0,176176.0,0.013503314461559057
2002,88.0,19.44199569356715,176264.0,0.011570682135325942
2003,88.0,0.0,176352.0,0.014070587571371685
2004,88.0,11.729252017170174,176440.0,0.01263200394301252
2005,88.0,1.4795798225326906,176528.0,0.013152865544808183
2006,88.0,0.0,176616.0,0.01357677790590308
2007,88.0,0.8791486206155152,176704.0,0.014336392241106792
2008,88.0,0.0,176792.0,0.013212248682975769
2009,88.0,16.655458462281057,176880.0,0.01318352572111921
2010,88.0,16.156817220894006,176968.0,0.013469784943894907
2011,88.0,0.0,177056.0,0.013031385881318287
2012,88.0,1.3733572190358743,177144.0,0.013333067297935486
2013,88.0,16.553390927484365,177232.0,0.012696350437842986
2014,88.0,0.0,177320.0,0.013501325325871056
2015,88.0,12.171083388039246,177408.0,0.013347588648850267
2016,88.0,18.152671962775806,177496.0,0.013594512150368908
2017,88.0,4.032491762209196,177584.0,0.012649858031760563
2018,88.0,0.0,177672.0,0.016383873383429916
2019,88.0,18.625638573124217,177760.0,0.014151808678765188
2020,88.0,13.746005559407504,177848.0,0.013441764622588049
2021,88.0,0.0,177936.0,0.013486423995345831
2022,88.0,15.343192952274155,178024.0,0.013841886031018063
2023,88.0,13.98521892142491,178112.0,0.012712213210761547
2024,88.0,19.34291432954502,178200.0,0.013185021086511288
2025,88.0,0.0,178288.0,0.013026056641882116
2026,88.0,0.624874841202745,178376.0,0.013326902408152819
2027,88.0,0.0,178464.0,0.01413687532344325
2028,88.0,0.0,178552.0,0.014469847972081467
2029,88.0,16.748116863489262,178640.0,0.014152647355910052
2030,88.0,17.696862393790024,178728.0,0.013691095931624825
2031,88.0,19.687483723315864,178816.0,0.014133691152727062
2032,88.0,-1.0,178904.0,0.013720962049608881
2033,88.0,0.0,178992.0,0.012957435672764073
2034,88.0,-2.0,179080.0,0.012740222250365398
2035,88.0,0.0,179168.0,0.011973073536699469
2036,88.0,0.0,179256.0,0.014378041494637728
2037,88.0,19.701947477113773,179344.0,0.014018375341865149
2038,88.0,0.0,179432.0,0.012894900473342701
2039,88.0,18.144741427024595,179520.0,0.01471940123222091
2040,88.0,-1.1208513793844848,179608.0,0.01468779785897244
2041,88.0,16.748116863489262,179696.0,0.012251438192007217
2042,88.0,18.39529895224488,179784.0,0.013871971941129728
2043,88.0,0.0,179872.0,0.013994245070286772
2044,88.0,15.599760023099316,179960.0,0.013160474725406279
2045,88.0,-1.0,180048.0,0.01721813635561954
2046,88.0,18.057882519538616,180136.0,0.015589582818475637
2047,88.0,-2.0,180224.0,0.013902538180859252
2048,88.0,18.284186021116927,180312.0,0.014326373072849079
2049,88.0,3.647032863883599,180400.0,0.012433838903565298
2050,88.0,-1.0,180488.0,0.013057221912524918
2051,88.0,1.006613212184272,180576.0,0.013596017040650953
2052,88.0,0.0,180664.0,0.01318400304510512
2053,88.0,0.0,180752.0,0.013102132911709223
2054,88.0,0.0,180840.0,0.012033030623570085
2055,88.0,-1.0,180928.0,0.014429609037258408
2056,88.0,-1.0,181016.0,0.012984877282922918
2057,88.0,0.0,181104.0,0.012736120345917616
2058,88.0,0.0,181192.0,0.014675789216363972
2059,88.0,17.625638573124217,181280.0,0.014768117742443626
2060,88.0,18.842714658275714,181368.0,0.01245859752155163
2061,88.0,17.439114261502247,181456.0,0.013174858917905525
2062,88.0,17.748116863489262,181544.0,0.015520763244818558
2063,88.0,10.803013337076028,181632.0,0.012777170589701696
2064,88.0,0.0,181720.0,0.013340683950280601
2065,88.0,1.305484795974804,181808.0,0.013312440788881346
2066,88.0,-2.7630471669363947,181896.0,0.013443422673100775
2067,88.0,0.0,181984.0,0.014331765345890413
2068,88.0,0.0,182072.0,0.014234753537245771
2069,88.0,-2.0,182160.0,0.013472396753389727
2070,88.0,-1.0,182248.0,0.013651344459503889
2071,88.0,0.6719849549973842,182336.0,0.013400666204027155
2072,88.0,0.7646433562055766,182424.0,0.013251332354477861
2073,88.0,-0.23535664379442345,182512.0,0.013414151564409787
2074,88.0,0.0,182600.0,0.014792030423202297
2075,88.0,0.0,182688.0,0.015991032716225494
2076,88.0,-3.0,182776.0,0.012919299685480919
2077,88.0,3.2890588330343506,182864.0,0.013098572846502066
2078,88.0,-1.0,182952.0,0.01360142645849423
2079,88.0,17.65287446959104,183040.0,0.013701047621328722
2080,88.0,18.483965181152435,183128.0,0.0136543087745932
2081,88.0,0.0,183216.0,0.014000458558174696
2082,88.0,0.0,183304.0,0.013401805063370954
2083,88.0,-1.0,183392.0,0.014373294839804823
2084,88.0,-1.0,183480.0,0.012456966648724947
2085,88.0,0.0,183568.0,0.014137847772376104
2086,88.0,0.0,183656.0,0.013133483854207125
2087,88.0,18.80390011270572,183744.0,0.013829464600844816
2088,88.0,-1.0,183832.0,0.013390484435314482
2089,88.0,1.6470328638835992,183920.0,0.013308924749832262
2090,88.0,16.970330455813567,184008.0,0.015067198123274879
2091,88.0,0.0,184096.0,0.013677683912894943
2092,88.0,0.0,184184.0,0.015420845836739649
2093,88.0,1.3472636385610466,184272.0,0.01276813896203583
2094,88.0,0.0,184360.0,0.013755526901646093
2095,88.0,-1.0,184448.0,0.02412959687750448
2096,88.0,18.39529895224488,184536.0,0.019019434397870846
2097,88.0,-1.0,184624.0,0.013601464071226392
2098,88.0,-1.0,184712.0,0.015075292649932882
2099,88.0,18.326766989333688,184800.0,0.01321629218926484
2100,88.0,5.613495960857476,184888.0,0.013848448976535688
2101,88.0,0.0,184976.0,0.01302184731784192
2102,88.0,-1.0,185064.0,0.015152041503990238
2103,88.0,0.0,185152.0,0.015091235664757814
2104,88.0,0.0,185240.0,0.012861452107741074
2105,88.0,11.010398877998124,185328.0,0.013623797842724756
2106,88.0,0.7646433562055766,185416.0,0.013766964728182013
2107,88.0,-2.0,185504.0,0.013368104499849405
2108,88.0,-3.0,185592.0,0.014225205110216682
2109,88.0,14.6742165149452,185680.0,0.013572510204870592
2110,88.0,11.142716321340732,185768.0,0.013714567144316707
2111,88.0,0.0,185856.0,0.01747741567140276
2112,88.0,0.0,185944.0,0.01883290441368114
2113,88.0,0.0,186032.0,0.01826960974457589
2114,88.0,0.0,186120.0,0.014757935973730955
2115,88.0,0.0,186208.0,0.014496984552930702
2116,88.0,0.0,186296.0,0.014788715761493553
2117,88.0,0.0,186384.0,0.012354542056775907
2118,88.0,0.0,186472.0,0.012440531895580616
2119,88.0,0.0,186560.0,0.014099403919482773
2120,88.0,2.958035270363304,186648.0,0.014421449381519447
2121,88.0,0.0,186736.0,0.01579080665992065
2122,88.0,18.736328589674358,186824.0,0.017366969788616352
2123,88.0,3.4456302226739,186912.0,0.01540739821608771
2124,88.0,0.11160652651969971,187000.0,0.015133130321787163
2125,88.0,-3.0,187088.0,0.012994492892175913
2126,88.0,19.44199569356715,187176.0,0.011870712338184769
2127,88.0,0.0,187264.0,0.013034837362779812
2128,88.0,1.305484795974804,187352.0,0.013158817013556307
2129,88.0,17.960266830311113,187440.0,0.01416481239721179
2130,88.0,0.0,187528.0,0.015392973722720688
2131,88.0,-0.8883934734803003,187616.0,0.015840036498213358
2132,88.0,0.0,187704.0,0.015448850029232826
2133,88.0,0.5698837028263581,187792.0,0.012812089047987352
2134,88.0,18.44199569356715,187880.0,0.014557122930207035
2135,88.0,18.86760842910291,187968.0,0.013189664745534008
2136,88.0,0.0,188056.0,0.01352119314568964
2137,88.0,-1.0,188144.0,0.018461877649480648
2138,88.0,-1.0,188232.0,0.01255935544825413
2139,88.0,19.005093530767294,188320.0,0.015305184251205488
2140,88.0,0.0,188408.0,0.013355014930394564
2141,88.0,0.0,188496.0,0.014133767182515427
2142,88.0,7.621852907310405,188584.0,0.014155802570960739
2143,88.0,0.0,188672.0,0.01427438012747602
2144,88.0,2.2890588330343506,188760.0,0.013111884282393889
2145,88.0,0.0,188848.0,0.014533557294105942
2146,88.0,16.954682949017766,188936.0,0.012984116498211568
2147,88.0,-1.0,189024.0,0.012700139079242945
2148,88.0,0.0,189112.0,0.013487525220791047
2149,88.0,11.010398877998124,189200.0,0.01449811373921958
2150,88.0,0.0,189288.0,0.015289518050849438
2151,88.0,0.0,189376.0,0.014013901310549541
2152,88.0,0.0,189464.0,0.013733070174401457
2153,88.0,0.0,189552.0,0.014447681097821756
2154,88.0,0.0,189640.0,0.015544007743962786
2155,88.0,0.0,189728.0,0.014215796381573786
2156,88.0,0.0,189816.0,0.013455778572031042
2157,88.0,18.714793305984916,189904.0,0.013823948673565279
2158,88.0,16.343192952274155,189992.0,0.014711643315174362
2159,88.0,-0.41971762055411355,190080.0,0.015329147519713099
2160,88.0,19.11333490910419,190168.0,0.01577246239916845
2161,88.0,7.461168397269282,190256.0,0.016849229916591536
2162,88.0,18.98494029869577,190344.0,0.01279807264323939
2163,88.0,9.471384661158822,190432.0,0.014052658892151985
2164,88.0,0.0,190520.0,0.014170827513391321
2165,88.0,-0.6519342358084437,190608.0,0.013341644228520718
2166,88.0,2.117460533565242,190696.0,0.01337754006751559
2167,88.0,0.0,190784.0,0.01503558558496562
2168,88.0,18.203757536472164,190872.0,0.013978527202694253
2169,88.0,-1.0,190960.0,0.012478155401450667
2170,88.0,-1.0,191048.0,0.013225528326901522
2171,88.0,0.0,191136.0,0.014106642285531218
2172,88.0,-1.0,191224.0,0.015918620862066746
2173,88.0,-1.0,191312.0,0.016144652766260235
2174,88.0,0.0,191400.0,0.013439017728987064
2175,88.0,0.0,191488.0,0.013421362477608702
2176,88.0,19.278069481858278,191576.0,0.014204410328106447
2177,88.0,0.0,191664.0,0.015574699310077862
2178,88.0,0.0,191752.0,0.019225188192318787
2179,88.0,-1.0,191840.0,0.016198139426044443
2180,88.0,0.0,191928.0,0.014808319636027922
2181,88.0,-1.0,192016.0,0.013812421440062199
2182,88.0,0.0,192104.0,0.014336695344271984
2183,88.0,0.0,192192.0,0.013447952753102238
2184,88.0,-2.0,192280.0,0.013498127333481203
2185,88.0,18.723765129047578,192368.0,0.013445568905973976
2186,88.0,-2.0,192456.0,0.012894761896776881
2187,88.0,19.284186021116927,192544.0,0.01348661199550737
2188,88.0,0.0,192632.0,0.01582732724703171
2189,88.0,18.39618164160189,192720.0,0.016773431096225977
2190,88.0,15.98521892142491,192808.0,0.012588908472521738
2191,88.0,0.0,192896.0,0.01628331873904575
2192,88.0,17.19310084173722,192984.0,0.012999591332944956
2193,88.0,18.714433770342936,193072.0,0.013825893867760897
2194,88.0,17.753103164692973,193160.0,0.014930174686014652
2195,88.0,0.0,193248.0,0.013061535968021913
2196,88.0,19.68181903886151,193336.0,0.013908687005327507
2197,88.0,-1.0,193424.0,0.013588178437203169
2198,88.0,7.461168397269282,193512.0,0.014329207680103455
2199,88.0,-0.9933867878157281,193600.0,0.01322762676599351
2200,88.0,10.4154069279457,193688.0,0.013965806627476757
2201,88.0,0.0,193776.0,0.013570961881090294
2202,88.0,12.746005559407502,193864.0,0.013564477441832423
2203,88.0,0.0,193952.0,0.013138765807856213
2204,88.0,-1.0,194040.0,0.014285979750142857
2205,88.0,0.0,194128.0,0.013994666324420408
2206,88.0,-2.0,194216.0,0.014300517864863981
2207,88.0,17.326766989333688,194304.0,0.014364295300434936
2208,88.0,1.3733572190358743,194392.0,0.013549795797602697
2209,88.0,-1.0,194480.0,0.012918054972859945
2210,88.0,0.0,194568.0,0.017579327125779608
2211,88.0,-1.0,194656.0,0.01395559459078041
2212,88.0,18.062368082482127,194744.0,0.014245371799916029
2213,88.0,-1.0,194832.0,0.01585800484330817
2214,88.0,0.0,194920.0,0.01585871921005574
2215,88.0,17.062368082482127,195008.0,0.01658282953907143
2216,88.0,0.0,195096.0,0.012741605285555124
2217,88.0,-1.0,195184.0,0.013886717571453615
2218,88.0,0.0,195272.0,0.01615997776389122
2219,88.0,18.582957561557578,195360.0,0.015171605204655365
2220,88.0,17.671201100737612,195448.0,0.018154769754883917
2221,88.0,18.582957561557578,195536.0,0.015684097581966358
2222,88.0,-3.0,195624.0,0.01846332560208711
2223,88.0,-1.5861405112730358,195712.0,0.01656065733087334
2224,88.0,18.727009584218145,195800.0,0.015319794120097702
2225,88.0,0.0,195888.0,0.012885019987482916
2226,88.0,17.514791251743254,195976.0,0.014896916987543756
2227,88.0,0.0,196064.0,0.014838906809348951
2228,88.0,0.0,196152.0,0.014630209485238249
2229,88.0,17.514791251743254,196240.0,0.014615620401772585
2230,88.0,-1.0,196328.0,0.013024761447344314
2231,88.0,-1.0,196416.0,0.013335587287491018
2232,88.0,0.0,196504.0,0.01362090968442234
2233,88.0,-1.0,196592.0,0.013387760443782265
2234,88.0,-1.7106625442365369,196680.0,0.014701510906558145
2235,88.0,0.0,196768.0,0.01321021744727411
2236,88.0,4.3536897901664595,196856.0,0.014401469929990444
2237,88.0,0.6619213294949167,196944.0,0.017343549100174147
2238,88.0,2.958035270363304,197032.0,0.015204484066502615
2239,88.0,0.0,197120.0,0.014273293993689797
2240,88.0,0.11160652651969971,197208.0,0.015108725945041939
2241,88.0,-3.0,197296.0,0.012905093587257645
2242,88.0,-1.0,197384.0,0.012877200645479288
2243,88.0,8.62372076018957,197472.0,0.01348953681405295
2244,88.0,17.153319600308368,197560.0,0.014187499838457867
2245,88.0,-1.0,197648.0,0.013465290296484123
2246,88.0,-1.0,197736.0,0.013551500244912777
2247,88.0,0.0,197824.0,0.013926315714012493
2248,88.0,0.0,197912.0,0.01372382878749208
2249,88.0,18.483965181152435,198000.0,0.013565141876990145
2250,88.0,18.284186021116927,198088.0,0.014074749948287552
2251,88.0,0.0,198176.0,0.013106613800945606
2252,88.0,16.25889456627263,198264.0,0.015444164799357002
2253,88.0,0.0,198352.0,0.01242923277260905
2254,88.0,17.753103164692973,198440.0,0.01295634342188185
2255,88.0,0.0,198528.0,0.013902893628586422
2256,88.0,19.144741427024595,198616.0,0.01310819603333419
2257,88.0,0.0,198704.0,0.012541376138952646
2258,88.0,0.0,198792.0,0.013524521015245806
2259,88.0,-1.0,198880.0,0.012962294403802265
2260,88.0,11.596934573827568,198968.0,0.01504538208246231
2261,88.0,0.0,199056.0,0.015518009112301197
2262,88.0,-1.1208513793844848,199144.0,0.013759132389995184
2263,88.0,18.460398127220536,199232.0,0.013363153546709906
2264,88.0,0.0,199320.0,0.013267974263395776
2265,88.0,19.284186021116927,199408.0,0.0136007969902659
2266,88.0,13.268266234009474,199496.0,0.0142175492153249
2267,88.0,-1.0,199584.0,0.013673225629397413
2268,88.0,16.25889456627263,199672.0,0.013861268970438025
2269,88.0,18.062368082482127,199760.0,0.012731752189045603
2270,88.0,-1.0,199848.0,0.013536237645894289
2271,88.0,19.52064525878878,199936.0,0.013331050053238869
2272,88.0,-2.0,200024.0,0.012713553383946419
